order_details_id,order_id,item_id,realdate,realtime,item_name,category,price
7657,3371,110,2023-02-26,15:58:02,"Pork Ramen",Asian,17.95
7658,3371,129,2023-02-26,15:58:02,"Mushroom Ravioli",Italian,15.5
7659,3371,113,2023-02-26,15:58:02,Edamame,Asian,5
7660,3371,106,2023-02-26,15:58:02,"French Fries",American,7
7661,3372,116,2023-02-26,15:58:38,"Steak Tacos",Mexican,13.95
7662,3372,109,2023-02-26,15:58:38,"Korean Beef Bowl",Asian,17.95
7663,3372,110,2023-02-26,15:58:38,"Pork Ramen",Asian,17.95
7664,3372,113,2023-02-26,15:58:38,Edamame,Asian,5
7665,3373,118,2023-02-26,16:01:28,"Steak Burrito",Mexican,14.95
7666,3373,122,2023-02-26,16:01:28,"Chips & Salsa",Mexican,7
7667,3374,110,2023-02-26,16:15:25,"Pork Ramen",Asian,17.95
7668,3374,123,2023-02-26,16:15:25,"Chips & Guacamole",Mexican,9
7669,3375,114,2023-02-26,16:20:18,Potstickers,Asian,9
7670,3376,104,2023-02-26,16:27:20,"Veggie Burger",American,10.5
7671,3377,108,2023-02-26,16:32:16,"Tofu Pad Thai",Asian,14.5
7672,3378,118,2023-02-26,16:53:26,"Steak Burrito",Mexican,14.95
7673,3379,127,2023-02-26,16:55:17,"Meat Lasagna",Italian,17.95
7674,3379,118,2023-02-26,16:55:17,"Steak Burrito",Mexican,14.95
7675,3380,128,2023-02-26,17:16:51,"Cheese Lasagna",Italian,15.5
7676,3380,121,2023-02-26,17:16:51,"Cheese Quesadillas",Mexican,10.5
7677,3381,108,2023-02-26,17:22:05,"Tofu Pad Thai",Asian,14.5
7678,3381,132,2023-02-26,17:22:05,"Eggplant Parmesan",Italian,16.95
7679,3382,103,2023-02-26,17:24:43,"Hot Dog",American,9
7680,3382,111,2023-02-26,17:24:43,"California Roll",Asian,11.95
7681,3382,120,2023-02-26,17:24:43,"Steak Torta",Mexican,13.95
7682,3383,107,2023-02-26,17:31:14,"Orange Chicken",Asian,16.5
7683,3384,109,2023-02-26,17:37:19,"Korean Beef Bowl",Asian,17.95
7684,3384,128,2023-02-26,17:37:19,"Cheese Lasagna",Italian,15.5
7685,3384,131,2023-02-26,17:37:19,"Chicken Parmesan",Italian,17.95
7686,3384,106,2023-02-26,17:37:19,"French Fries",American,7
7687,3385,109,2023-02-26,17:45:02,"Korean Beef Bowl",Asian,17.95
7688,3385,119,2023-02-26,17:45:02,"Chicken Torta",Mexican,11.95
7689,3386,102,2023-02-26,17:50:20,Cheeseburger,American,13.95
7690,3386,131,2023-02-26,17:50:20,"Chicken Parmesan",Italian,17.95
7691,3387,108,2023-02-26,17:51:35,"Tofu Pad Thai",Asian,14.5
7692,3387,120,2023-02-26,17:51:35,"Steak Torta",Mexican,13.95
7693,3387,121,2023-02-26,17:51:35,"Cheese Quesadillas",Mexican,10.5
7694,3388,109,2023-02-26,17:53:56,"Korean Beef Bowl",Asian,17.95
7695,3388,131,2023-02-26,17:53:56,"Chicken Parmesan",Italian,17.95
7696,3389,127,2023-02-26,18:19:17,"Meat Lasagna",Italian,17.95
7697,3390,127,2023-02-26,18:26:17,"Meat Lasagna",Italian,17.95
7698,3390,112,2023-02-26,18:26:17,"Salmon Roll",Asian,14.95
7700,3391,102,2023-02-26,18:37:03,Cheeseburger,American,13.95
7701,3391,113,2023-02-26,18:37:03,Edamame,Asian,5
7702,3391,118,2023-02-26,18:37:03,"Steak Burrito",Mexican,14.95
7703,3391,120,2023-02-26,18:37:03,"Steak Torta",Mexican,13.95
7704,3392,101,2023-02-26,18:49:00,Hamburger,American,12.95
7705,3392,125,2023-02-26,18:49:00,"Spaghetti & Meatballs",Italian,17.95
7706,3392,129,2023-02-26,18:49:00,"Mushroom Ravioli",Italian,15.5
7707,3393,105,2023-02-26,18:53:40,"Mac & Cheese",American,7
7708,3394,109,2023-02-26,19:03:13,"Korean Beef Bowl",Asian,17.95
7709,3394,119,2023-02-26,19:03:13,"Chicken Torta",Mexican,11.95
7710,3394,132,2023-02-26,19:03:13,"Eggplant Parmesan",Italian,16.95
7711,3395,107,2023-02-26,19:08:46,"Orange Chicken",Asian,16.5
7712,3395,124,2023-02-26,19:08:46,Spaghetti,Italian,14.5
7713,3396,110,2023-02-26,19:13:12,"Pork Ramen",Asian,17.95
7714,3397,109,2023-02-26,19:25:04,"Korean Beef Bowl",Asian,17.95
7715,3397,119,2023-02-26,19:25:04,"Chicken Torta",Mexican,11.95
7716,3398,102,2023-02-26,19:49:51,Cheeseburger,American,13.95
7717,3398,103,2023-02-26,19:49:51,"Hot Dog",American,9
7718,3398,113,2023-02-26,19:49:51,Edamame,Asian,5
7719,3398,106,2023-02-26,19:49:51,"French Fries",American,7
7720,3399,109,2023-02-26,20:22:43,"Korean Beef Bowl",Asian,17.95
7721,3399,128,2023-02-26,20:22:43,"Cheese Lasagna",Italian,15.5
7722,3399,113,2023-02-26,20:22:43,Edamame,Asian,5
7723,3399,114,2023-02-26,20:22:43,Potstickers,Asian,9
7724,3400,104,2023-02-26,22:22:05,"Veggie Burger",American,10.5
7725,3401,107,2023-02-27,11:48:28,"Orange Chicken",Asian,16.5
7726,3401,118,2023-02-27,11:48:28,"Steak Burrito",Mexican,14.95
7727,3401,105,2023-02-27,11:48:28,"Mac & Cheese",American,7
7728,3402,116,2023-02-27,11:51:02,"Steak Tacos",Mexican,13.95
7729,3402,108,2023-02-27,11:51:02,"Tofu Pad Thai",Asian,14.5
7730,3402,111,2023-02-27,11:51:02,"California Roll",Asian,11.95
7731,3403,101,2023-02-27,11:57:25,Hamburger,American,12.95
7732,3403,125,2023-02-27,11:57:25,"Spaghetti & Meatballs",Italian,17.95
7733,3403,118,2023-02-27,11:57:25,"Steak Burrito",Mexican,14.95
7734,3403,118,2023-02-27,11:57:25,"Steak Burrito",Mexican,14.95
7735,3404,122,2023-02-27,12:00:32,"Chips & Salsa",Mexican,7
7736,3404,123,2023-02-27,12:00:32,"Chips & Guacamole",Mexican,9
7737,3405,118,2023-02-27,12:07:37,"Steak Burrito",Mexican,14.95
7738,3406,102,2023-02-27,12:09:32,Cheeseburger,American,13.95
7739,3406,126,2023-02-27,12:09:32,"Fettuccine Alfredo",Italian,14.5
7740,3407,119,2023-02-27,12:09:41,"Chicken Torta",Mexican,11.95
7741,3408,102,2023-02-27,12:28:49,Cheeseburger,American,13.95
7742,3409,103,2023-02-27,12:29:39,"Hot Dog",American,9
7743,3409,117,2023-02-27,12:29:39,"Chicken Burrito",Mexican,12.95
7744,3410,112,2023-02-27,12:33:50,"Salmon Roll",Asian,14.95
7745,3410,114,2023-02-27,12:33:50,Potstickers,Asian,9
7746,3411,130,2023-02-27,12:38:54,"Shrimp Scampi",Italian,19.95
7747,3412,101,2023-02-27,12:40:41,Hamburger,American,12.95
7748,3412,124,2023-02-27,12:40:41,Spaghetti,Italian,14.5
7749,3412,109,2023-02-27,12:40:41,"Korean Beef Bowl",Asian,17.95
7750,3412,113,2023-02-27,12:40:41,Edamame,Asian,5
7751,3412,118,2023-02-27,12:40:41,"Steak Burrito",Mexican,14.95
7752,3413,104,2023-02-27,12:54:17,"Veggie Burger",American,10.5
7753,3413,108,2023-02-27,12:54:17,"Tofu Pad Thai",Asian,14.5
7754,3413,125,2023-02-27,12:54:17,"Spaghetti & Meatballs",Italian,17.95
7755,3413,118,2023-02-27,12:54:17,"Steak Burrito",Mexican,14.95
7756,3414,112,2023-02-27,12:56:47,"Salmon Roll",Asian,14.95
7757,3415,117,2023-02-27,13:02:11,"Chicken Burrito",Mexican,12.95
7758,3415,128,2023-02-27,13:02:11,"Cheese Lasagna",Italian,15.5
7759,3415,111,2023-02-27,13:02:11,"California Roll",Asian,11.95
7760,3415,130,2023-02-27,13:02:11,"Shrimp Scampi",Italian,19.95
7761,3416,127,2023-02-27,13:02:43,"Meat Lasagna",Italian,17.95
7762,3417,102,2023-02-27,13:05:16,Cheeseburger,American,13.95
7763,3417,125,2023-02-27,13:05:16,"Spaghetti & Meatballs",Italian,17.95
7764,3417,127,2023-02-27,13:05:16,"Meat Lasagna",Italian,17.95
7765,3417,120,2023-02-27,13:05:16,"Steak Torta",Mexican,13.95
7766,3417,105,2023-02-27,13:05:16,"Mac & Cheese",American,7
7767,3418,125,2023-02-27,13:07:39,"Spaghetti & Meatballs",Italian,17.95
7768,3418,109,2023-02-27,13:07:39,"Korean Beef Bowl",Asian,17.95
7769,3418,119,2023-02-27,13:07:39,"Chicken Torta",Mexican,11.95
7770,3419,102,2023-02-27,13:36:13,Cheeseburger,American,13.95
7771,3419,103,2023-02-27,13:36:13,"Hot Dog",American,9
7772,3419,113,2023-02-27,13:36:13,Edamame,Asian,5
7773,3419,120,2023-02-27,13:36:13,"Steak Torta",Mexican,13.95
7774,3420,125,2023-02-27,13:37:23,"Spaghetti & Meatballs",Italian,17.95
7775,3421,120,2023-02-27,13:57:48,"Steak Torta",Mexican,13.95
7776,3421,105,2023-02-27,13:57:48,"Mac & Cheese",American,7
7777,3422,113,2023-02-27,14:03:49,Edamame,Asian,5
7778,3423,107,2023-02-27,14:09:03,"Orange Chicken",Asian,16.5
7779,3423,110,2023-02-27,14:09:03,"Pork Ramen",Asian,17.95
7780,3423,127,2023-02-27,14:09:03,"Meat Lasagna",Italian,17.95
7781,3423,112,2023-02-27,14:09:03,"Salmon Roll",Asian,14.95
7782,3423,120,2023-02-27,14:09:03,"Steak Torta",Mexican,13.95
7783,3423,121,2023-02-27,14:09:03,"Cheese Quesadillas",Mexican,10.5
7784,3423,130,2023-02-27,14:09:03,"Shrimp Scampi",Italian,19.95
7785,3423,123,2023-02-27,14:09:03,"Chips & Guacamole",Mexican,9
7786,3424,109,2023-02-27,14:14:57,"Korean Beef Bowl",Asian,17.95
7787,3424,117,2023-02-27,14:14:57,"Chicken Burrito",Mexican,12.95
7788,3424,106,2023-02-27,14:14:57,"French Fries",American,7
7789,3424,132,2023-02-27,14:14:57,"Eggplant Parmesan",Italian,16.95
7790,3425,110,2023-02-27,14:26:06,"Pork Ramen",Asian,17.95
7791,3426,128,2023-02-27,15:27:21,"Cheese Lasagna",Italian,15.5
7792,3426,122,2023-02-27,15:27:21,"Chips & Salsa",Mexican,7
7793,3427,102,2023-02-27,15:54:13,Cheeseburger,American,13.95
7794,3427,113,2023-02-27,15:54:13,Edamame,Asian,5
7795,3428,124,2023-02-27,16:08:31,Spaghetti,Italian,14.5
7796,3428,106,2023-02-27,16:08:31,"French Fries",American,7
7797,3429,130,2023-02-27,16:13:37,"Shrimp Scampi",Italian,19.95
7798,3429,123,2023-02-27,16:13:37,"Chips & Guacamole",Mexican,9
7799,3430,128,2023-02-27,16:25:27,"Cheese Lasagna",Italian,15.5
7800,3430,113,2023-02-27,16:25:27,Edamame,Asian,5
7801,3430,132,2023-02-27,16:25:27,"Eggplant Parmesan",Italian,16.95
7802,3431,102,2023-02-27,16:27:45,Cheeseburger,American,13.95
7803,3431,112,2023-02-27,16:27:45,"Salmon Roll",Asian,14.95
7804,3431,113,2023-02-27,16:27:45,Edamame,Asian,5
7805,3432,126,2023-02-27,16:35:16,"Fettuccine Alfredo",Italian,14.5
7806,3432,113,2023-02-27,16:35:16,Edamame,Asian,5
7807,3432,122,2023-02-27,16:35:16,"Chips & Salsa",Mexican,7
7808,3433,125,2023-02-27,16:37:35,"Spaghetti & Meatballs",Italian,17.95
7809,3433,132,2023-02-27,16:37:35,"Eggplant Parmesan",Italian,16.95
7810,3434,108,2023-02-27,16:45:33,"Tofu Pad Thai",Asian,14.5
7811,3434,113,2023-02-27,16:45:33,Edamame,Asian,5
7812,3435,122,2023-02-27,16:55:04,"Chips & Salsa",Mexican,7
7813,3436,111,2023-02-27,17:09:56,"California Roll",Asian,11.95
7814,3436,105,2023-02-27,17:09:56,"Mac & Cheese",American,7
7815,3436,131,2023-02-27,17:09:56,"Chicken Parmesan",Italian,17.95
7816,3436,131,2023-02-27,17:09:56,"Chicken Parmesan",Italian,17.95
7817,3437,112,2023-02-27,17:15:48,"Salmon Roll",Asian,14.95
7818,3437,105,2023-02-27,17:15:48,"Mac & Cheese",American,7
7819,3438,128,2023-02-27,17:18:29,"Cheese Lasagna",Italian,15.5
7820,3439,127,2023-02-27,17:19:07,"Meat Lasagna",Italian,17.95
7821,3440,103,2023-02-27,17:38:36,"Hot Dog",American,9
7822,3440,117,2023-02-27,17:38:36,"Chicken Burrito",Mexican,12.95
7823,3440,119,2023-02-27,17:38:36,"Chicken Torta",Mexican,11.95
7824,3440,120,2023-02-27,17:38:36,"Steak Torta",Mexican,13.95
7825,3441,108,2023-02-27,17:38:46,"Tofu Pad Thai",Asian,14.5
7826,3442,118,2023-02-27,17:48:37,"Steak Burrito",Mexican,14.95
7827,3442,105,2023-02-27,17:48:37,"Mac & Cheese",American,7
7828,3443,107,2023-02-27,17:50:49,"Orange Chicken",Asian,16.5
7829,3443,113,2023-02-27,17:50:49,Edamame,Asian,5
7830,3443,120,2023-02-27,17:50:49,"Steak Torta",Mexican,13.95
7831,3444,101,2023-02-27,17:57:03,Hamburger,American,12.95
7832,3444,102,2023-02-27,17:57:03,Cheeseburger,American,13.95
7833,3444,121,2023-02-27,17:57:03,"Cheese Quesadillas",Mexican,10.5
7834,3445,107,2023-02-27,18:08:58,"Orange Chicken",Asian,16.5
7835,3445,128,2023-02-27,18:08:58,"Cheese Lasagna",Italian,15.5
7836,3445,114,2023-02-27,18:08:58,Potstickers,Asian,9
7837,3446,123,2023-02-27,18:09:37,"Chips & Guacamole",Mexican,9
7838,3446,132,2023-02-27,18:09:37,"Eggplant Parmesan",Italian,16.95
7839,3447,109,2023-02-27,18:14:22,"Korean Beef Bowl",Asian,17.95
7840,3447,113,2023-02-27,18:14:22,Edamame,Asian,5
7841,3447,122,2023-02-27,18:14:22,"Chips & Salsa",Mexican,7
7842,3447,106,2023-02-27,18:14:22,"French Fries",American,7
7843,3448,107,2023-02-27,18:30:33,"Orange Chicken",Asian,16.5
7844,3448,128,2023-02-27,18:30:33,"Cheese Lasagna",Italian,15.5
7845,3448,119,2023-02-27,18:30:33,"Chicken Torta",Mexican,11.95
7846,3448,106,2023-02-27,18:30:33,"French Fries",American,7
7847,3449,111,2023-02-27,18:43:12,"California Roll",Asian,11.95
7848,3449,113,2023-02-27,18:43:12,Edamame,Asian,5
7849,3449,118,2023-02-27,18:43:12,"Steak Burrito",Mexican,14.95
7850,3450,101,2023-02-27,18:45:28,Hamburger,American,12.95
7851,3450,102,2023-02-27,18:45:28,Cheeseburger,American,13.95
7852,3450,120,2023-02-27,18:45:28,"Steak Torta",Mexican,13.95
7853,3451,108,2023-02-27,18:46:17,"Tofu Pad Thai",Asian,14.5
7854,3451,113,2023-02-27,18:46:17,Edamame,Asian,5
7855,3452,108,2023-02-27,18:47:21,"Tofu Pad Thai",Asian,14.5
7856,3452,110,2023-02-27,18:47:21,"Pork Ramen",Asian,17.95
7857,3452,106,2023-02-27,18:47:21,"French Fries",American,7
7858,3453,106,2023-02-27,18:48:01,"French Fries",American,7
7859,3454,107,2023-02-27,18:57:55,"Orange Chicken",Asian,16.5
7860,3454,116,2023-02-27,18:57:55,"Steak Tacos",Mexican,13.95
7861,3454,125,2023-02-27,18:57:55,"Spaghetti & Meatballs",Italian,17.95
7862,3454,122,2023-02-27,18:57:55,"Chips & Salsa",Mexican,7
7863,3455,101,2023-02-27,19:06:41,Hamburger,American,12.95
7864,3455,126,2023-02-27,19:06:41,"Fettuccine Alfredo",Italian,14.5
7865,3455,113,2023-02-27,19:06:41,Edamame,Asian,5
7866,3456,101,2023-02-27,19:09:27,Hamburger,American,12.95
7867,3456,105,2023-02-27,19:09:27,"Mac & Cheese",American,7
7868,3457,126,2023-02-27,19:09:52,"Fettuccine Alfredo",Italian,14.5
7869,3457,118,2023-02-27,19:09:52,"Steak Burrito",Mexican,14.95
7870,3458,126,2023-02-27,19:11:01,"Fettuccine Alfredo",Italian,14.5
7871,3458,118,2023-02-27,19:11:01,"Steak Burrito",Mexican,14.95
7872,3459,102,2023-02-27,19:11:44,Cheeseburger,American,13.95
7873,3459,110,2023-02-27,19:11:44,"Pork Ramen",Asian,17.95
7874,3460,101,2023-02-27,19:14:07,Hamburger,American,12.95
7875,3460,102,2023-02-27,19:14:07,Cheeseburger,American,13.95
7876,3460,112,2023-02-27,19:14:07,"Salmon Roll",Asian,14.95
7877,3461,110,2023-02-27,19:44:21,"Pork Ramen",Asian,17.95
7878,3461,111,2023-02-27,19:44:21,"California Roll",Asian,11.95
7879,3462,116,2023-02-27,19:55:23,"Steak Tacos",Mexican,13.95
7880,3462,114,2023-02-27,19:55:23,Potstickers,Asian,9
7881,3463,126,2023-02-27,20:11:00,"Fettuccine Alfredo",Italian,14.5
7882,3463,122,2023-02-27,20:11:00,"Chips & Salsa",Mexican,7
7883,3464,102,2023-02-27,20:15:36,Cheeseburger,American,13.95
7884,3464,125,2023-02-27,20:15:36,"Spaghetti & Meatballs",Italian,17.95
7885,3464,123,2023-02-27,20:15:36,"Chips & Guacamole",Mexican,9
7886,3465,109,2023-02-27,20:23:35,"Korean Beef Bowl",Asian,17.95
7887,3466,118,2023-02-27,20:35:42,"Steak Burrito",Mexican,14.95
7888,3467,128,2023-02-27,21:22:02,"Cheese Lasagna",Italian,15.5
7889,3467,123,2023-02-27,21:22:02,"Chips & Guacamole",Mexican,9
7890,3467,132,2023-02-27,21:22:02,"Eggplant Parmesan",Italian,16.95
7891,3468,106,2023-02-27,21:38:02,"French Fries",American,7
7892,3469,119,2023-02-27,21:39:53,"Chicken Torta",Mexican,11.95
7893,3470,125,2023-02-27,21:53:24,"Spaghetti & Meatballs",Italian,17.95
7894,3470,130,2023-02-27,21:53:24,"Shrimp Scampi",Italian,19.95
7895,3471,122,2023-02-27,22:03:03,"Chips & Salsa",Mexican,7
7896,3472,123,2023-02-28,11:34:54,"Chips & Guacamole",Mexican,9
7897,3473,101,2023-02-28,11:49:43,Hamburger,American,12.95
7898,3473,116,2023-02-28,11:49:43,"Steak Tacos",Mexican,13.95
7899,3473,102,2023-02-28,11:49:43,Cheeseburger,American,13.95
7900,3473,104,2023-02-28,11:49:43,"Veggie Burger",American,10.5
7901,3473,125,2023-02-28,11:49:43,"Spaghetti & Meatballs",Italian,17.95
7902,3473,126,2023-02-28,11:49:43,"Fettuccine Alfredo",Italian,14.5
7903,3473,109,2023-02-28,11:49:43,"Korean Beef Bowl",Asian,17.95
7904,3473,117,2023-02-28,11:49:43,"Chicken Burrito",Mexican,12.95
7905,3473,112,2023-02-28,11:49:43,"Salmon Roll",Asian,14.95
7906,3473,118,2023-02-28,11:49:43,"Steak Burrito",Mexican,14.95
7907,3473,105,2023-02-28,11:49:43,"Mac & Cheese",American,7
7908,3473,122,2023-02-28,11:49:43,"Chips & Salsa",Mexican,7
7909,3473,122,2023-02-28,11:49:43,"Chips & Salsa",Mexican,7
7910,3473,132,2023-02-28,11:49:43,"Eggplant Parmesan",Italian,16.95
7911,3474,107,2023-02-28,11:50:01,"Orange Chicken",Asian,16.5
7912,3474,130,2023-02-28,11:50:01,"Shrimp Scampi",Italian,19.95
7913,3475,105,2023-02-28,12:02:32,"Mac & Cheese",American,7
7914,3476,125,2023-02-28,12:08:55,"Spaghetti & Meatballs",Italian,17.95
7915,3476,126,2023-02-28,12:08:55,"Fettuccine Alfredo",Italian,14.5
7916,3476,111,2023-02-28,12:08:55,"California Roll",Asian,11.95
7917,3476,112,2023-02-28,12:08:55,"Salmon Roll",Asian,14.95
7918,3476,119,2023-02-28,12:08:55,"Chicken Torta",Mexican,11.95
7919,3476,120,2023-02-28,12:08:55,"Steak Torta",Mexican,13.95
7920,3476,123,2023-02-28,12:08:55,"Chips & Guacamole",Mexican,9
7921,3477,120,2023-02-28,12:29:20,"Steak Torta",Mexican,13.95
7922,3478,129,2023-02-28,12:34:26,"Mushroom Ravioli",Italian,15.5
7923,3479,124,2023-02-28,12:36:18,Spaghetti,Italian,14.5
7925,3481,121,2023-02-28,12:48:17,"Cheese Quesadillas",Mexican,10.5
7926,3482,101,2023-02-28,13:05:32,Hamburger,American,12.95
7927,3482,107,2023-02-28,13:05:32,"Orange Chicken",Asian,16.5
7928,3482,105,2023-02-28,13:05:32,"Mac & Cheese",American,7
7929,3483,124,2023-02-28,13:09:50,Spaghetti,Italian,14.5
7930,3483,105,2023-02-28,13:09:50,"Mac & Cheese",American,7
7931,3483,106,2023-02-28,13:09:50,"French Fries",American,7
7933,3484,108,2023-02-28,13:57:51,"Tofu Pad Thai",Asian,14.5
7934,3484,111,2023-02-28,13:57:51,"California Roll",Asian,11.95
7935,3485,122,2023-02-28,14:02:50,"Chips & Salsa",Mexican,7
7936,3486,126,2023-02-28,14:10:13,"Fettuccine Alfredo",Italian,14.5
7937,3487,115,2023-02-28,14:20:54,"Chicken Tacos",Mexican,11.95
7938,3488,124,2023-02-28,14:52:00,Spaghetti,Italian,14.5
7939,3488,117,2023-02-28,14:52:00,"Chicken Burrito",Mexican,12.95
7940,3489,101,2023-02-28,15:08:43,Hamburger,American,12.95
7941,3490,101,2023-02-28,15:26:21,Hamburger,American,12.95
7942,3490,112,2023-02-28,15:26:21,"Salmon Roll",Asian,14.95
7943,3490,131,2023-02-28,15:26:21,"Chicken Parmesan",Italian,17.95
7944,3491,112,2023-02-28,15:44:50,"Salmon Roll",Asian,14.95
7945,3492,128,2023-02-28,16:01:29,"Cheese Lasagna",Italian,15.5
7946,3492,105,2023-02-28,16:01:29,"Mac & Cheese",American,7
7947,3493,103,2023-02-28,16:30:08,"Hot Dog",American,9
7948,3493,124,2023-02-28,16:30:08,Spaghetti,Italian,14.5
7949,3493,112,2023-02-28,16:30:08,"Salmon Roll",Asian,14.95
7950,3493,118,2023-02-28,16:30:08,"Steak Burrito",Mexican,14.95
7951,3494,126,2023-02-28,16:34:35,"Fettuccine Alfredo",Italian,14.5
7952,3494,109,2023-02-28,16:34:35,"Korean Beef Bowl",Asian,17.95
7953,3494,122,2023-02-28,16:34:35,"Chips & Salsa",Mexican,7
7954,3495,125,2023-02-28,16:55:06,"Spaghetti & Meatballs",Italian,17.95
7955,3495,131,2023-02-28,16:55:06,"Chicken Parmesan",Italian,17.95
7956,3496,107,2023-02-28,17:01:57,"Orange Chicken",Asian,16.5
7957,3496,124,2023-02-28,17:01:57,Spaghetti,Italian,14.5
7958,3496,109,2023-02-28,17:01:57,"Korean Beef Bowl",Asian,17.95
7959,3497,128,2023-02-28,17:19:30,"Cheese Lasagna",Italian,15.5
7960,3497,122,2023-02-28,17:19:30,"Chips & Salsa",Mexican,7
7961,3497,123,2023-02-28,17:19:30,"Chips & Guacamole",Mexican,9
7962,3498,132,2023-02-28,17:19:47,"Eggplant Parmesan",Italian,16.95
7963,3499,109,2023-02-28,17:28:45,"Korean Beef Bowl",Asian,17.95
7964,3499,128,2023-02-28,17:28:45,"Cheese Lasagna",Italian,15.5
7965,3499,111,2023-02-28,17:28:45,"California Roll",Asian,11.95
7966,3500,101,2023-02-28,17:41:37,Hamburger,American,12.95
7967,3500,110,2023-02-28,17:41:37,"Pork Ramen",Asian,17.95
7968,3500,123,2023-02-28,17:41:37,"Chips & Guacamole",Mexican,9
7969,3501,125,2023-02-28,17:45:11,"Spaghetti & Meatballs",Italian,17.95
7970,3501,119,2023-02-28,17:45:11,"Chicken Torta",Mexican,11.95
7971,3501,122,2023-02-28,17:45:11,"Chips & Salsa",Mexican,7
7972,3502,103,2023-02-28,18:02:19,"Hot Dog",American,9
7973,3502,127,2023-02-28,18:02:19,"Meat Lasagna",Italian,17.95
7974,3502,105,2023-02-28,18:02:19,"Mac & Cheese",American,7
7975,3502,132,2023-02-28,18:02:19,"Eggplant Parmesan",Italian,16.95
7976,3503,125,2023-02-28,18:15:31,"Spaghetti & Meatballs",Italian,17.95
7977,3503,109,2023-02-28,18:15:31,"Korean Beef Bowl",Asian,17.95
7978,3503,112,2023-02-28,18:15:31,"Salmon Roll",Asian,14.95
7979,3504,107,2023-02-28,18:16:10,"Orange Chicken",Asian,16.5
7980,3504,121,2023-02-28,18:16:10,"Cheese Quesadillas",Mexican,10.5
7981,3505,101,2023-02-28,18:35:20,Hamburger,American,12.95
7982,3505,107,2023-02-28,18:35:20,"Orange Chicken",Asian,16.5
7983,3505,113,2023-02-28,18:35:20,Edamame,Asian,5
7984,3506,120,2023-02-28,18:39:46,"Steak Torta",Mexican,13.95
7985,3506,106,2023-02-28,18:39:46,"French Fries",American,7
7986,3507,121,2023-02-28,18:47:24,"Cheese Quesadillas",Mexican,10.5
7987,3507,123,2023-02-28,18:47:24,"Chips & Guacamole",Mexican,9
7988,3508,101,2023-02-28,18:58:46,Hamburger,American,12.95
7989,3508,102,2023-02-28,18:58:46,Cheeseburger,American,13.95
7990,3508,117,2023-02-28,18:58:46,"Chicken Burrito",Mexican,12.95
7991,3509,125,2023-02-28,19:05:49,"Spaghetti & Meatballs",Italian,17.95
7992,3509,126,2023-02-28,19:05:49,"Fettuccine Alfredo",Italian,14.5
7993,3509,109,2023-02-28,19:05:49,"Korean Beef Bowl",Asian,17.95
7995,3510,102,2023-02-28,19:21:12,Cheeseburger,American,13.95
7996,3510,102,2023-02-28,19:21:12,Cheeseburger,American,13.95
7997,3510,128,2023-02-28,19:21:12,"Cheese Lasagna",Italian,15.5
7998,3510,120,2023-02-28,19:21:12,"Steak Torta",Mexican,13.95
7999,3511,116,2023-02-28,19:23:54,"Steak Tacos",Mexican,13.95
8000,3511,128,2023-02-28,19:23:54,"Cheese Lasagna",Italian,15.5
8001,3511,113,2023-02-28,19:23:54,Edamame,Asian,5
8002,3511,114,2023-02-28,19:23:54,Potstickers,Asian,9
8003,3512,101,2023-02-28,19:39:15,Hamburger,American,12.95
8004,3512,102,2023-02-28,19:39:15,Cheeseburger,American,13.95
8005,3512,117,2023-02-28,19:39:15,"Chicken Burrito",Mexican,12.95
8006,3512,122,2023-02-28,19:39:15,"Chips & Salsa",Mexican,7
8007,3513,126,2023-02-28,19:44:10,"Fettuccine Alfredo",Italian,14.5
8008,3514,104,2023-02-28,19:59:10,"Veggie Burger",American,10.5
8009,3514,128,2023-02-28,19:59:10,"Cheese Lasagna",Italian,15.5
8010,3515,128,2023-02-28,20:00:18,"Cheese Lasagna",Italian,15.5
8011,3516,109,2023-02-28,20:05:17,"Korean Beef Bowl",Asian,17.95
8012,3516,122,2023-02-28,20:05:17,"Chips & Salsa",Mexican,7
8013,3516,106,2023-02-28,20:05:17,"French Fries",American,7
8014,3516,132,2023-02-28,20:05:17,"Eggplant Parmesan",Italian,16.95
8015,3517,110,2023-02-28,20:06:50,"Pork Ramen",Asian,17.95
8016,3517,122,2023-02-28,20:06:50,"Chips & Salsa",Mexican,7
8017,3518,107,2023-02-28,20:40:24,"Orange Chicken",Asian,16.5
8018,3518,102,2023-02-28,20:40:24,Cheeseburger,American,13.95
8019,3519,124,2023-02-28,20:42:48,Spaghetti,Italian,14.5
8020,3519,125,2023-02-28,20:42:48,"Spaghetti & Meatballs",Italian,17.95
8021,3520,129,2023-02-28,20:47:42,"Mushroom Ravioli",Italian,15.5
8022,3520,132,2023-02-28,20:47:42,"Eggplant Parmesan",Italian,16.95
8023,3521,113,2023-02-28,20:51:13,Edamame,Asian,5
8024,3521,123,2023-02-28,20:51:13,"Chips & Guacamole",Mexican,9
8025,3522,104,2023-02-28,21:03:34,"Veggie Burger",American,10.5
8026,3522,126,2023-02-28,21:03:34,"Fettuccine Alfredo",Italian,14.5
8027,3522,109,2023-02-28,21:03:34,"Korean Beef Bowl",Asian,17.95
8028,3522,131,2023-02-28,21:03:34,"Chicken Parmesan",Italian,17.95
8029,3523,129,2023-02-28,21:06:54,"Mushroom Ravioli",Italian,15.5
